loan_id,customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account,loan_type,loan_amount,interest_rate,loan_term,loan_status,approval_rejection_date
3747,3747,Ronald,Weiler,65,66,Hong Kong,3747,current,2011-03-09,True,mortgage,48360.02,0.034,24,closed,2022-10-04
3752,3752,Nancy,Lemke,66,47,The Hague,3752,savings,1995-10-10,True,mortgage,16906.63,0.0367,48,rejected,2022-02-22
3759,3759,Melissa,Fritzsche,24,90,Bratislava,3759,savings,2003-07-08,True,personal,23379.03,0.054,48,approved,2022-07-10
3770,3770,Carol,Schnabel,78,14,Marseille,3770,savings,2000-07-07,True,mortgage,14026.82,0.0239,36,rejected,2022-07-31
3775,3775,Patricia,Kunert,81,33,Ghent,3775,current,2004-09-14,True,personal,49908.12,0.0331,60,closed,2022-10-03
3839,3839,William,Held,67,10,Chisinau,3839,current,2020-06-12,True,mortgage,41352.66,0.0468,60,closed,2020-09-18
3887,3887,Thomas,Bauer,72,46,Trondheim,3887,current,2020-06-20,True,mortgage,25748.64,0.0167,24,closed,2020-09-30
3902,3902,Stephanie,Bahr,94,90,Bratislava,3902,savings,2023-02-24,True,personal,1467.06,0.0564,60,approved,2022-03-27
3924,3924,Linda,Baumann,52,73,Lille,3924,current,1999-12-23,True,auto,11511.69,0.0314,36,rejected,2022-09-24
3929,3929,Ashley,Heil,62,70,Madrid,3929,current,2020-05-20,True,personal,20312.39,0.0586,12,approved,2021-03-10
3949,3949,Daniel,Lauterbach,98,35,Podgorica,3949,savings,1999-06-22,True,personal,32347.79,0.0237,24,closed,2022-08-20
3957,3957,Donna,Amann,48,84,Bishkek,3957,savings,2022-11-11,True,mortgage,23849.58,0.008,48,approved,2022-02-03
3966,3966,Kimberly,Wilke,82,52,Venice,3966,savings,2018-05-22,True,mortgage,22756.45,0.0027,36,approved,2021-06-04
3977,3977,Donna,Lehnert,25,58,Ljubljana,3977,savings,2024-05-20,True,mortgage,14493.95,0.0268,24,closed,2020-05-22
3978,3978,Mary,Schenk,28,95,Prague,3978,savings,2020-07-27,True,personal,13751.59,0.0045,60,rejected,2021-09-28
3997,3997,Ashley,Jaeger,67,11,Skopje,3997,savings,2000-11-06,True,personal,40819.64,0.0159,48,approved,2021-08-15
4004,4004,Donald,Gebhardt,18,67,Kiev,4004,savings,2004-05-26,True,personal,16954.66,0.0159,36,approved,2022-06-18
4062,4062,David,Hannemann,93,6,Hamburg,4062,current,2011-09-16,True,mortgage,15647.21,0.0282,48,rejected,2022-07-11
4079,4079,Sandra,Rost,46,53,Tokyo,4079,current,1998-04-23,True,auto,7822.64,0.0083,24,approved,2022-01-22
4090,4090,Richard,Bär,42,25,Odessa,4090,current,2003-10-09,True,mortgage,33884.53,0.0043,60,closed,2020-07-05
4095,4095,William,Hartmann,53,34,Gothenburg,4095,savings,2023-06-19,True,personal,45128.75,0.044,24,rejected,2020-01-15
4098,4098,Timothy,Herbst,25,34,Gothenburg,4098,current,1997-12-10,True,personal,22301.68,0.0052,48,closed,2022-02-16
4153,4153,Jennifer,Zeidler,78,2,Porto,4153,savings,2015-06-02,True,mortgage,29822.04,0.0496,48,rejected,2021-01-18
4166,4166,Elizabeth,Held,95,16,Florence,4166,savings,1995-11-05,True,auto,34282.29,0.0072,60,approved,2020-08-21
4180,4180,Elizabeth,Mertens,34,54,Cologne,4180,savings,2012-06-24,True,auto,16083.65,0.0522,12,closed,2022-04-02
4260,4260,Joseph,Kempf,29,81,Malmo,4260,current,2005-02-05,True,auto,35628.01,0.0366,12,rejected,2022-10-15
4280,4280,Timothy,Evers,32,8,Sarajevo,4280,savings,2014-12-23,True,mortgage,27288.63,0.0455,24,rejected,2020-11-23
4292,4292,Kenneth,Höfer,62,84,Bishkek,4292,savings,2001-05-22,True,mortgage,48097.27,0.0565,12,closed,2021-09-07
4339,4339,Betty,König,45,57,Antwerp,4339,current,2022-01-17,True,personal,26091.24,0.0429,48,approved,2022-07-03
4382,4382,Sarah,Bosch,18,27,Baku,4382,savings,2019-12-17,True,auto,13668.3,0.028,48,approved,2021-03-24
4397,4397,Kevin,Henn,69,20,Vilnius,4397,savings,1997-08-27,True,mortgage,11203.19,0.0327,12,closed,2020-07-06
4402,4402,Mary,Jürgens,24,78,Belgrade,4402,savings,2021-01-02,True,auto,17103.34,0.0591,48,closed,2021-03-29
4403,4403,Linda,Lauterbach,31,6,Hamburg,4403,savings,2019-02-26,True,auto,42639.31,0.0591,24,rejected,2022-01-11
4409,4409,Mark,Claus,93,35,Podgorica,4409,current,2016-05-02,True,personal,19839.12,0.0469,12,rejected,2022-11-26
4411,4411,Amanda,Kühne,64,89,Rome,4411,savings,2013-03-24,True,auto,48286.24,0.0061,48,rejected,2022-08-17
4416,4416,David,Ewert,88,93,San Francisco,4416,current,1996-03-08,True,personal,35948.93,0.0392,48,rejected,2022-06-11
4425,4425,Michael,Küster,76,74,Kuwait City,4425,savings,2012-10-23,True,personal,15465.05,0.06,36,approved,2020-03-21
4472,4472,John,Mielke,84,30,Budapest,4472,savings,2021-03-17,True,auto,20250.89,0.0543,60,rejected,2022-07-01
4506,4506,Anthony,Welsch,73,74,Kuwait City,4506,current,2019-01-17,True,mortgage,3319.08,0.0516,12,closed,2021-03-27
4511,4511,Nancy,Enders,50,95,Prague,4511,current,1996-01-09,True,personal,28135.77,0.032,60,approved,2022-05-02
4513,4513,Carol,Augustin,38,48,Rotterdam,4513,current,2001-07-20,True,auto,7092.96,0.0035,60,closed,2022-11-27
4521,4521,Robert,Augustin,33,82,Dublin,4521,savings,1999-06-02,True,personal,4829.81,0.038,12,rejected,2020-03-16
4545,4545,Daniel,Kolb,58,52,Venice,4545,current,2006-04-11,True,mortgage,35544.62,0.0395,48,rejected,2022-04-28
4548,4548,Paul,Meurer,70,70,Madrid,4548,savings,1997-10-26,True,mortgage,38980.41,0.0161,36,rejected,2020-04-21
4550,4550,Deborah,Pfeifer,91,81,Malmo,4550,savings,2012-05-26,True,auto,40801.27,0.0083,24,rejected,2021-02-27
4551,4551,Anthony,Melzer,98,45,Vienna,4551,savings,2024-04-01,True,mortgage,5183.57,0.0359,24,rejected,2022-07-23
4560,4560,Charles,Straub,53,79,Nur-Sultan,4560,current,2021-09-18,True,auto,23196.86,0.0307,12,rejected,2021-11-23
4571,4571,William,Langer,54,89,Rome,4571,savings,2008-06-24,True,personal,31248.55,0.047,48,rejected,2022-06-25
4582,4582,Donna,Ehrlich,76,87,Turin,4582,savings,2013-10-12,True,auto,39096.37,0.0056,48,rejected,2020-07-12
4614,4614,Timothy,Schmidt,78,62,Toronto,4614,current,1997-03-06,True,personal,36930.73,0.0041,12,closed,2021-04-11
4631,4631,Susan,Hill,31,29,Ashgabat,4631,savings,2008-03-26,True,auto,14252.14,0.0529,24,closed,2021-06-11
4653,4653,Christopher,Petry,96,61,Brussels,4653,savings,2016-08-24,True,mortgage,9026.52,0.0185,12,closed,2020-12-18
4656,4656,Kevin,Paulsen,62,32,Geneva,4656,current,1997-10-21,True,auto,20957.46,0.0039,36,approved,2021-11-02
4667,4667,Linda,Sander,76,51,Johannesburg,4667,current,2017-06-23,True,auto,47232.47,0.0371,12,closed,2021-12-10
4673,4673,Christopher,Ott,84,13,Bologna,4673,current,2011-11-09,True,mortgage,9585.75,0.0445,12,approved,2021-10-01
4782,4782,Mary,Hinz,55,27,Baku,4782,savings,2015-08-20,True,mortgage,46982.97,0.0273,24,closed,2021-04-03
4784,4784,Patricia,Steinbach,22,25,Odessa,4784,current,2005-10-19,True,personal,24771.14,0.0556,24,closed,2021-11-12
4809,4809,Christopher,Rösch,92,78,Belgrade,4809,savings,2002-02-11,True,auto,24124.98,0.0594,36,rejected,2022-06-06
4835,4835,David,Schrader,24,83,Oslo,4835,current,2010-01-03,True,personal,5180.36,0.0349,60,closed,2021-06-26
4881,4881,Anthony,Kummer,24,6,Hamburg,4881,current,1997-09-02,True,personal,10842.36,0.0343,48,approved,2022-12-29
4899,4899,Mary,Albers,90,27,Baku,4899,current,1996-12-03,True,mortgage,49579.33,0.0286,12,closed,2021-08-06
4906,4906,Paul,Merten,39,36,Naples,4906,current,2018-06-12,True,auto,21117.51,0.0493,24,approved,2022-06-28
4910,4910,Kimberly,Hiller,68,51,Johannesburg,4910,current,2010-09-14,True,mortgage,21592.92,0.0464,36,approved,2021-07-03
4913,4913,Richard,Kühne,97,78,Belgrade,4913,savings,2018-11-14,True,mortgage,4627.12,0.0238,60,closed,2022-02-19
4932,4932,Mark,Lück,68,90,Bratislava,4932,savings,2012-03-05,True,mortgage,37006.46,0.0068,36,approved,2022-07-19
4948,4948,James,Fiedler,24,45,Vienna,4948,savings,2010-01-24,True,auto,19708.61,0.0192,24,closed,2020-09-05
4982,4982,Daniel,Keil,68,76,Dushanbe,4982,current,2012-05-11,True,personal,33732.26,0.0424,12,approved,2021-10-04
4984,4984,Barbara,Weidner,82,88,Tirana,4984,savings,2004-03-07,True,mortgage,47392.24,0.0244,60,closed,2021-10-07
1,1,Joshua,Heck,79,43,Krakow,1,current,2024-08-28,True,mortgage,32200.06,0.0119,36,rejected,2021-11-05
38,38,Michael,Braun,23,6,Hamburg,38,current,1997-12-26,True,personal,11363.89,0.0559,24,rejected,2021-08-04
39,39,Paul,Maurer,99,59,Melbourne,39,savings,1995-11-03,True,auto,30538.66,0.0059,24,rejected,2020-10-25
75,75,Elizabeth,Bischoff,38,31,Barcelona,75,savings,2003-01-14,True,personal,24700.58,0.0311,60,rejected,2020-08-21
94,94,Kenneth,Riedl,63,71,New York,94,savings,2006-07-01,True,auto,6313.76,0.0056,48,rejected,2022-04-09
110,110,Andrew,Gross,82,8,Sarajevo,110,savings,2019-10-06,True,mortgage,13307.77,0.0581,36,closed,2022-06-07
117,117,Betty,Buschmann,42,94,Munich,117,savings,2004-08-03,True,auto,46379.61,0.029,60,rejected,2022-03-28
121,121,Barbara,Noack,40,83,Oslo,121,savings,2022-07-21,True,auto,24291.27,0.031,12,approved,2021-08-03
173,173,Brian,Groth,35,46,Trondheim,173,current,2018-12-21,True,auto,28834.02,0.0077,24,closed,2022-01-02
211,211,Michael,Marquardt,63,25,Odessa,211,current,2009-08-17,True,personal,36061.18,0.056,12,rejected,2020-08-24
223,223,Steven,Hiller,58,72,Jeddah,223,current,2022-03-21,True,personal,34811.44,0.0496,60,rejected,2020-02-15
224,224,James,Buchholz,28,61,Brussels,224,savings,1995-06-26,True,personal,40678.81,0.0325,36,approved,2020-03-05
274,274,Andrew,Friese,93,7,London,274,savings,2012-10-10,True,personal,16908.4,0.0486,24,closed,2021-12-04
280,280,Mary,Witt,59,58,Ljubljana,280,current,2013-07-20,True,auto,26029.95,0.0003,36,rejected,2020-10-29
296,296,Steven,Kleine,55,15,Zagreb,296,current,2013-11-04,True,auto,49576.82,0.0556,36,closed,2020-07-09
315,315,Andrew,Albert,89,87,Turin,315,savings,2003-09-04,True,auto,22436.86,0.0015,12,closed,2021-07-08
322,322,Susan,Dürr,34,7,London,322,savings,2001-04-28,True,personal,3311.62,0.0313,36,rejected,2021-01-14
341,341,Anthony,Hildebrandt,80,15,Zagreb,341,savings,2011-12-19,True,mortgage,20581.51,0.0494,60,approved,2021-09-06
376,376,Steven,Berner,95,1,Lyon,376,savings,2014-05-03,True,personal,39585.69,0.0164,12,rejected,2020-06-09
388,388,Timothy,Rogge,65,22,Lisbon,388,current,2004-07-22,True,auto,14417.65,0.0091,24,approved,2021-10-04
401,401,Deborah,Grimm,89,95,Prague,401,savings,2017-02-23,True,mortgage,22629.74,0.0505,48,closed,2021-08-30
405,405,Sandra,Baumgart,89,2,Porto,405,current,1997-12-15,True,mortgage,33812.91,0.0444,24,closed,2021-10-06
423,423,Betty,Trautmann,72,4,Amsterdam,423,savings,2007-04-19,True,personal,23366.83,0.0489,12,rejected,2022-11-15
469,469,Timothy,Dreher,96,83,Oslo,469,savings,2000-05-11,True,auto,2800.66,0.0073,60,approved,2021-06-26
555,555,Thomas,Günther,77,26,Frankfurt,555,savings,2008-04-21,True,personal,43545.84,0.026,12,rejected,2022-08-08
574,574,Elizabeth,Herrmann,88,65,Yerevan,574,current,2003-11-20,True,personal,36645.64,0.0245,12,approved,2020-02-26
585,585,Joshua,Lang,25,13,Bologna,585,savings,2005-07-24,True,auto,22660.42,0.0288,36,closed,2021-06-16
606,606,Christopher,Krämer,19,89,Rome,606,savings,2004-04-20,True,auto,49878.77,0.0584,60,rejected,2020-03-29
615,615,Betty,König,44,62,Toronto,615,current,2011-12-24,True,auto,45430.75,0.0322,48,rejected,2021-02-06
624,624,Matthew,Scholl,86,30,Budapest,624,savings,2014-10-18,True,personal,33477.17,0.0484,48,closed,2020-09-16
637,637,Daniel,Faber,48,9,Los Angeles,637,current,2023-05-22,True,mortgage,44284.94,0.0072,12,closed,2020-10-06
669,669,John,Reiß,19,29,Ashgabat,669,current,1996-08-26,True,mortgage,19038.65,0.0464,12,approved,2020-09-02
670,670,Matthew,Schwarz,51,91,Tashkent,670,current,1999-03-08,True,personal,17394.4,0.0166,48,approved,2020-10-09
730,730,Elizabeth,Miller,65,88,Tirana,730,savings,2003-06-15,True,auto,36703.08,0.0381,24,rejected,2021-04-28
734,734,Donna,Döring,21,97,Riyadh,734,current,2012-12-23,True,mortgage,14507.34,0.0468,12,approved,2022-07-13
736,736,Nancy,Beck,83,43,Krakow,736,savings,2017-12-14,True,personal,1914.31,0.0599,48,approved,2020-08-13
738,738,Linda,Thoma,25,8,Sarajevo,738,savings,2007-09-09,True,personal,14174.67,0.006,48,approved,2020-07-06
747,747,Kenneth,Dorn,35,35,Podgorica,747,current,2013-08-05,True,mortgage,21106.68,0.0411,48,approved,2021-03-01
768,768,Ashley,Hein,87,71,New York,768,savings,2009-04-08,True,auto,16630.86,0.0381,60,closed,2021-01-10
788,788,Kenneth,Rudolf,52,21,Helsinki,788,savings,2002-04-04,True,mortgage,37175.16,0.0227,48,approved,2020-05-12
817,817,Ronald,Wulf,43,37,Cape Town,817,savings,2009-01-21,True,personal,27959.38,0.0519,36,closed,2020-05-31
828,828,Stephanie,Johannsen,45,55,Chicago,828,current,2005-02-18,True,mortgage,34585.82,0.0203,24,approved,2021-09-13
837,837,Timothy,Weidner,79,7,London,837,current,2008-04-23,True,mortgage,41911.35,0.0546,12,approved,2022-08-03
861,861,Carol,Lindemann,71,58,Ljubljana,861,savings,1998-04-14,True,mortgage,20542.71,0.0136,24,rejected,2021-06-16
876,876,Richard,Orth,50,70,Madrid,876,savings,2003-10-10,True,mortgage,39776.68,0.0511,36,approved,2021-01-24
916,916,Susan,Thiemann,33,90,Bratislava,916,savings,2019-08-28,True,auto,20767.09,0.0571,48,closed,2022-09-05
937,937,Lisa,Kellermann,74,82,Dublin,937,savings,1995-06-24,True,auto,48311.68,0.0441,60,approved,2021-10-20
947,947,Susan,Opitz,28,67,Kiev,947,savings,2002-09-21,True,mortgage,10454.62,0.0553,24,rejected,2022-07-02
969,969,Amanda,Lauterbach,31,90,Bratislava,969,savings,1997-10-02,True,auto,38053.66,0.0587,12,closed,2022-05-28
982,982,Margaret,Burger,80,85,Casablanca,982,savings,1995-07-15,True,personal,38320.07,0.0253,60,rejected,2021-09-02
990,990,Amanda,Hans,37,92,Seoul,990,current,2018-04-05,True,auto,25260.28,0.0424,24,rejected,2020-10-20
996,996,Sandra,Brenner,65,13,Bologna,996,current,2007-04-15,True,mortgage,24557.37,0.0447,60,rejected,2020-04-29
1002,1002,Lisa,Heidenreich,49,15,Zagreb,1002,current,2000-07-14,True,mortgage,43635.64,0.0051,24,rejected,2021-01-07
1011,1011,Donald,Gabriel,53,81,Malmo,1011,savings,2006-09-13,True,auto,7206.43,0.0089,36,closed,2022-06-28
1012,1012,Nancy,Helbig,32,62,Toronto,1012,savings,2007-02-03,True,personal,10962.65,0.0321,48,closed,2021-04-04
1015,1015,Donald,Heitmann,75,4,Amsterdam,1015,savings,1998-08-10,True,mortgage,7375.15,0.0139,24,closed,2021-05-11
1025,1025,William,Kaiser,76,35,Podgorica,1025,current,2007-10-21,True,auto,23776.78,0.0136,12,rejected,2022-04-18
1029,1029,Ronald,Seemann,69,92,Seoul,1029,savings,2006-07-27,True,mortgage,19447.33,0.0061,24,approved,2022-06-28
1039,1039,Robert,Reif,52,16,Florence,1039,current,2011-05-24,True,auto,37598.92,0.0081,12,rejected,2020-06-16
1040,1040,Jennifer,Pahl,96,24,Cairo,1040,current,1997-09-09,True,personal,12820.96,0.0118,36,approved,2020-12-01
1044,1044,Sarah,Hanke,33,42,Stockholm,1044,current,2000-03-04,True,auto,39291.97,0.0268,24,rejected,2022-12-26
1063,1063,Elizabeth,Lemke,77,18,Muscat,1063,current,2010-05-19,True,mortgage,4622.91,0.0474,24,rejected,2022-05-08
1072,1072,Sarah,Bucher,91,82,Dublin,1072,current,2003-08-28,True,mortgage,24915.22,0.0548,12,rejected,2022-06-29
1080,1080,Nancy,Höhne,68,7,London,1080,savings,2012-06-19,True,mortgage,41486.18,0.0441,12,rejected,2022-04-15
1086,1086,Robert,Opitz,84,95,Prague,1086,current,1997-12-10,True,mortgage,1965.15,0.0281,36,closed,2020-02-13
1095,1095,Andrew,Schröter,69,37,Cape Town,1095,current,2010-06-02,True,mortgage,30782.67,0.0185,36,rejected,2020-12-20
1144,1144,Carol,Lutz,79,21,Helsinki,1144,current,2015-03-17,True,personal,5806.02,0.0127,48,approved,2021-02-03
1154,1154,Donna,Schenk,19,91,Tashkent,1154,savings,1996-02-28,True,mortgage,34586.67,0.0047,36,approved,2022-08-11
1176,1176,Robert,Bernhard,84,81,Malmo,1176,savings,2012-06-22,True,auto,11797.7,0.02,24,closed,2022-12-27
1185,1185,Margaret,Vogl,81,19,Sofia,1185,savings,2004-11-28,True,auto,10888.99,0.0193,60,closed,2022-08-20
1194,1194,Michelle,Teichmann,36,40,Istanbul,1194,savings,2002-12-12,True,auto,34990.82,0.0287,12,closed,2021-12-05
1232,1232,Daniel,Peters,88,58,Ljubljana,1232,savings,2023-11-05,True,personal,46755.46,0.0126,48,approved,2022-03-22
1233,1233,James,Renner,61,97,Riyadh,1233,savings,2017-05-22,True,personal,46779.07,0.047,36,approved,2022-07-12
1234,1234,Melissa,Neubert,68,48,Rotterdam,1234,current,2024-09-22,True,mortgage,2749.87,0.0357,60,approved,2021-06-14
1253,1253,Sandra,Kersten,53,57,Antwerp,1253,savings,2008-05-24,True,auto,23324.01,0.0077,60,closed,2022-12-23
1255,1255,Donna,Zimmermann,50,42,Stockholm,1255,current,2001-06-09,True,auto,49122.0,0.0178,60,approved,2020-03-04
1260,1260,Kimberly,Rauch,28,55,Chicago,1260,savings,2004-10-13,True,personal,11389.35,0.035,24,closed,2021-03-23
1288,1288,Michelle,Gehrmann,23,34,Gothenburg,1288,current,2003-06-03,True,personal,43182.29,0.0496,12,rejected,2022-01-19
1294,1294,Ashley,Theis,57,14,Marseille,1294,current,1995-09-16,True,mortgage,12932.8,0.0229,60,closed,2020-08-15
1325,1325,Elizabeth,Schweizer,62,51,Johannesburg,1325,current,2022-03-17,True,personal,17171.15,0.0048,48,closed,2020-06-07
1343,1343,Timothy,Schindler,86,66,Hong Kong,1343,current,2022-08-01,True,mortgage,49388.05,0.0565,60,rejected,2022-12-21
1348,1348,Timothy,Brinkmann,41,58,Ljubljana,1348,current,2001-08-10,True,mortgage,2858.01,0.0484,36,rejected,2022-01-07
1358,1358,Jessica,Freitag,46,48,Rotterdam,1358,savings,2023-07-23,True,personal,22635.03,0.0373,48,approved,2020-04-06
1388,1388,Barbara,Dittrich,48,11,Skopje,1388,current,2010-03-21,True,mortgage,23255.57,0.0482,12,rejected,2022-05-19
1400,1400,Nancy,Grimm,28,65,Yerevan,1400,current,2009-10-09,True,mortgage,41312.54,0.0259,60,rejected,2020-04-21
1412,1412,Michelle,Liedtke,64,30,Budapest,1412,current,2001-05-13,True,auto,47948.16,0.0481,60,closed,2021-11-22
1427,1427,Paul,Sieber,90,25,Odessa,1427,current,2020-11-26,True,mortgage,39602.36,0.0158,36,closed,2021-11-20
1437,1437,Thomas,Ziegler,73,26,Frankfurt,1437,current,2008-05-24,True,personal,1907.38,0.0015,48,approved,2021-06-09
1445,1445,Charles,Claus,71,67,Kiev,1445,savings,2014-05-16,True,personal,18928.69,0.0263,24,rejected,2021-08-29
1484,1484,Timothy,Schiffer,78,16,Florence,1484,savings,2006-02-09,True,mortgage,43339.62,0.0052,60,approved,2022-04-02
1500,1500,James,Jahn,83,56,Riga,1500,current,2001-01-02,True,mortgage,32750.67,0.0451,60,closed,2021-03-31
1511,1511,Amanda,Schmid,42,16,Florence,1511,current,2003-02-25,True,mortgage,44125.2,0.009,48,approved,2022-11-05
1539,1539,Karen,Timm,60,14,Marseille,1539,current,2010-10-06,True,mortgage,1114.83,0.0223,36,approved,2020-03-06
1545,1545,Brian,Fritz,98,13,Bologna,1545,current,1997-11-26,True,mortgage,25066.85,0.0065,12,closed,2021-06-16
1568,1568,Donald,Pietsch,26,76,Dushanbe,1568,current,2024-05-09,True,auto,41278.55,0.0513,12,approved,2020-02-12
1610,1610,Richard,Wahl,94,33,Ghent,1610,current,1999-08-15,True,auto,41401.26,0.0429,48,rejected,2022-05-21
1614,1614,Andrew,Clemens,85,74,Kuwait City,1614,savings,2019-10-10,True,mortgage,36397.88,0.0375,12,rejected,2021-12-17
1617,1617,Mark,Augustin,53,61,Brussels,1617,savings,2011-07-26,True,mortgage,25739.87,0.0556,24,closed,2022-11-28
1626,1626,Matthew,Blank,81,75,Milan,1626,current,2021-10-24,True,personal,7095.41,0.0434,36,approved,2021-07-27
1687,1687,Carol,Brauer,57,33,Ghent,1687,current,2009-07-16,True,mortgage,34092.0,0.0584,24,approved,2021-05-08
1716,1716,David,Baur,59,71,New York,1716,savings,2019-10-12,True,mortgage,26876.11,0.0302,60,rejected,2022-10-01
1743,1743,Mark,Baier,51,25,Odessa,1743,savings,1997-05-13,True,auto,22001.29,0.0487,48,approved,2020-08-11
1758,1758,Steven,Scheller,89,78,Belgrade,1758,savings,2004-08-12,True,personal,16287.42,0.0562,12,approved,2020-01-02
1766,1766,Margaret,Höfer,36,76,Dushanbe,1766,savings,2017-11-21,True,auto,41768.72,0.0386,36,closed,2021-07-18
1767,1767,Anthony,Kroll,89,17,Basel,1767,current,2016-03-27,True,auto,36087.65,0.009,24,rejected,2022-12-03
1769,1769,John,Große,94,20,Vilnius,1769,current,2022-05-09,True,personal,6208.49,0.0025,36,rejected,2022-02-16
1775,1775,Carol,Brockmann,56,62,Toronto,1775,current,2011-05-20,True,personal,20256.09,0.0176,12,closed,2021-09-10
1802,1802,Brian,Maurer,65,26,Frankfurt,1802,savings,2024-08-26,True,auto,32960.28,0.0253,60,closed,2021-11-10
1806,1806,Christopher,Weiland,24,55,Chicago,1806,current,2018-06-21,True,mortgage,13089.51,0.008,12,rejected,2020-12-01
1827,1827,Barbara,Lange,82,58,Ljubljana,1827,savings,2009-08-04,True,personal,43625.23,0.0414,12,rejected,2020-11-09
1830,1830,Elizabeth,Bauer,96,24,Cairo,1830,savings,2015-02-18,True,mortgage,11168.98,0.0311,48,closed,2020-05-24
1844,1844,Mark,Pape,39,84,Bishkek,1844,savings,2007-05-12,True,auto,20266.56,0.0526,60,approved,2022-11-18
1865,1865,Mark,Conrad,23,81,Malmo,1865,savings,1998-10-09,True,mortgage,18681.75,0.0463,24,approved,2020-07-20
1896,1896,Matthew,Linke,39,1,Lyon,1896,savings,1997-01-03,True,personal,31829.7,0.0573,24,approved,2020-07-30
1903,1903,Anthony,Jost,56,77,Copenhagen,1903,current,2003-10-11,True,mortgage,33458.23,0.0147,60,closed,2022-01-09
1929,1929,Sarah,Kunz,48,86,Sydney,1929,current,2020-01-15,True,personal,34389.51,0.0574,24,rejected,2022-07-20
1930,1930,Margaret,Lohmann,58,51,Johannesburg,1930,savings,2002-12-08,True,mortgage,22361.55,0.0482,36,rejected,2020-05-17
1951,1951,William,Rademacher,70,40,Istanbul,1951,savings,2015-06-27,True,mortgage,43229.48,0.0238,36,closed,2022-10-24
