customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account
1769,John,Große,94,20,Vilnius,1769,current,2022-05-09,True
1775,Carol,Brockmann,56,62,Toronto,1775,current,2011-05-20,True
1802,Brian,Maurer,65,26,Frankfurt,1802,savings,2024-08-26,True
1806,Christopher,Weiland,24,55,Chicago,1806,current,2018-06-21,True
1827,Barbara,Lange,82,58,Ljubljana,1827,savings,2009-08-04,True
1830,Elizabeth,Bauer,96,24,Cairo,1830,savings,2015-02-18,True
1844,Mark,Pape,39,84,Bishkek,1844,savings,2007-05-12,True
1865,Mark,Conrad,23,81,Malmo,1865,savings,1998-10-09,True
1896,Matthew,Linke,39,1,Lyon,1896,savings,1997-01-03,True
1903,Anthony,Jost,56,77,Copenhagen,1903,current,2003-10-11,True
1929,Sarah,Kunz,48,86,Sydney,1929,current,2020-01-15,True
1930,Margaret,Lohmann,58,51,Johannesburg,1930,savings,2002-12-08,True
1951,William,Rademacher,70,40,Istanbul,1951,savings,2015-06-27,True
1959,Lisa,Frenzel,32,75,Milan,1959,current,2022-07-20,True
1984,Richard,Hirsch,58,99,Bangkok,1984,current,2010-10-10,True
1989,Donna,Bräuer,25,5,Bergen,1989,savings,2023-07-02,True
1990,Joshua,Hornung,27,66,Hong Kong,1990,current,2008-07-12,True
2018,John,Hermes,54,2,Porto,2018,current,2011-01-05,True
2047,Jennifer,Adam,90,41,Tallinn,2047,current,2005-04-01,True
2091,Brian,Eggert,26,49,Singapore,2091,savings,2003-05-11,True
2108,Mary,Hildebrand,41,77,Copenhagen,2108,savings,2005-08-28,True
2114,Timothy,Ernst,91,85,Casablanca,2114,current,2012-07-16,True
2137,William,Mahler,95,31,Barcelona,2137,current,2006-08-21,True
2140,Susan,Bremer,81,72,Jeddah,2140,current,2003-01-10,True
2171,Sarah,Lenz,44,84,Bishkek,2171,savings,2001-03-13,True
2187,Susan,Heck,72,16,Florence,2187,current,2008-01-10,True
2203,Daniel,Engel,90,18,Muscat,2203,savings,1995-04-24,True
2219,Donna,Grundmann,98,15,Zagreb,2219,current,2019-05-12,True
2243,Patricia,Seemann,42,58,Ljubljana,2243,savings,2001-06-09,True
2247,Donald,Ulbrich,24,9,Los Angeles,2247,current,2023-01-07,True
2251,Robert,Wendt,53,68,Nice,2251,current,2023-11-12,True
2256,Stephanie,Wieczorek,21,91,Tashkent,2256,current,2017-02-13,True
2258,David,Noack,34,32,Geneva,2258,savings,2006-10-08,True
2266,Donald,Küster,98,94,Munich,2266,current,2017-02-21,True
2272,Melissa,Brandl,99,74,Kuwait City,2272,current,2020-07-25,True
2312,Elizabeth,Hiller,21,34,Gothenburg,2312,current,2008-05-06,True
2316,Michael,Büchner,82,45,Vienna,2316,savings,2015-03-09,True
2328,Robert,Eisele,80,57,Antwerp,2328,current,2011-12-19,True
2352,Margaret,Henn,66,62,Toronto,2352,savings,2021-04-13,True
2360,Kimberly,Rath,61,85,Casablanca,2360,current,2005-05-28,True
2367,Timothy,Funke,60,5,Bergen,2367,current,2016-12-23,True
2409,David,Hauck,36,37,Cape Town,2409,savings,2001-03-05,True
2432,Christopher,Schürmann,53,11,Skopje,2432,savings,2005-02-21,True
2436,Stephanie,Baumgart,81,11,Skopje,2436,current,2009-06-18,True
2444,Charles,Kruse,80,99,Bangkok,2444,current,1999-12-03,True
2456,David,Bernhardt,96,27,Baku,2456,current,2001-03-20,True
2465,Michael,Strauß,19,93,San Francisco,2465,savings,2012-10-04,True
2473,Melissa,Grimm,93,79,Nur-Sultan,2473,savings,2003-11-05,True
2480,Joshua,Bär,57,46,Trondheim,2480,current,2017-04-19,True
2498,Mary,Wenzel,97,98,Paris,2498,savings,1996-01-17,True
2499,Robert,Kleine,83,84,Bishkek,2499,current,2002-12-03,True
2537,Thomas,Menzel,39,52,Venice,2537,savings,2015-08-03,True
2538,Jessica,Adler,89,43,Krakow,2538,current,1996-12-20,True
2569,Margaret,Pohlmann,66,80,Bucharest,2569,savings,2004-02-18,True
2578,Anthony,Block,41,32,Geneva,2578,savings,1999-10-19,True
2624,Karen,Hofmann,58,74,Kuwait City,2624,savings,2021-11-03,True
2625,Elizabeth,Evers,47,55,Chicago,2625,current,2018-05-26,True
2627,Mary,Vogel,79,14,Marseille,2627,savings,2021-02-10,True
2640,Jennifer,Schrader,52,22,Lisbon,2640,savings,2002-05-13,True
2651,Brian,Henrich,41,81,Malmo,2651,current,2019-05-05,True
2653,Emily,Bosch,86,35,Podgorica,2653,savings,2014-10-27,True
2664,Mark,Jung,42,27,Baku,2664,savings,2010-12-23,True
2674,Matthew,Rapp,60,32,Geneva,2674,savings,2003-08-04,True
2683,David,Mayer,71,27,Baku,2683,savings,1999-01-02,True
2729,Sandra,Küster,74,58,Ljubljana,2729,current,1998-04-18,True
2743,Sandra,Rieger,97,6,Hamburg,2743,savings,2010-11-09,True
2747,Karen,Muth,56,61,Brussels,2747,current,2012-11-16,True
2760,Thomas,Preuß,26,54,Cologne,2760,savings,2013-04-02,True
2763,James,Sommerfeld,64,24,Cairo,2763,current,2021-04-24,True
2777,Linda,Hering,66,1,Lyon,2777,savings,1998-02-22,True
2837,Margaret,Reiß,44,57,Antwerp,2837,savings,2015-07-24,True
2841,Kenneth,Pauli,70,20,Vilnius,2841,savings,2024-12-09,True
2881,Ashley,Hensel,70,28,Zurich,2881,savings,2017-12-09,True
2885,Kenneth,Orth,88,78,Belgrade,2885,savings,2005-11-23,True
2962,Richard,Thieme,56,84,Bishkek,2962,savings,2015-09-18,True
2970,Susan,Adam,24,71,New York,2970,current,2019-06-23,True
2993,Charles,Unger,72,58,Ljubljana,2993,current,2006-08-02,True
3002,Patricia,Behrendt,72,82,Dublin,3002,savings,2013-11-21,True
3003,Mark,Hille,36,50,Athens,3003,current,1996-10-12,True
3004,Susan,Franz,40,67,Kiev,3004,current,2011-10-14,True
3017,Ronald,Niemann,82,26,Frankfurt,3017,savings,2013-06-20,True
3042,Thomas,Lippert,91,49,Singapore,3042,current,2019-06-13,True
3044,Patricia,Strauß,27,89,Rome,3044,current,2006-05-25,True
3056,Sandra,Brück,51,27,Baku,3056,current,2019-12-06,True
3069,Brian,Mueller,51,23,Warsaw,3069,savings,2000-04-27,True
3073,Melissa,Schnabel,61,65,Yerevan,3073,savings,2022-12-09,True
3110,Betty,Schöne,57,81,Malmo,3110,savings,2012-09-11,True
3130,Kevin,Rothe,85,54,Cologne,3130,current,2006-07-04,True
3166,Kenneth,Ebner,64,17,Basel,3166,savings,2003-11-24,True
3217,Melissa,Tiedemann,67,7,London,3217,savings,2007-06-14,True
3223,Lisa,Heitmann,80,81,Malmo,3223,current,2002-05-22,True
3228,Michelle,Petzold,95,60,Utrecht,3228,current,2023-09-10,True
3231,Ronald,Dorn,20,45,Vienna,3231,savings,2003-04-13,True
3251,Linda,Herzog,19,90,Bratislava,3251,savings,2019-12-16,True
3269,Barbara,Hanke,95,99,Bangkok,3269,savings,1999-01-25,True
3271,John,Vogt,79,26,Frankfurt,3271,current,2014-07-25,True
3288,Kevin,Wacker,63,22,Lisbon,3288,current,2018-07-14,True
3300,Jessica,Günther,30,17,Basel,3300,savings,2021-01-14,True
3307,Patricia,Knoll,47,61,Brussels,3307,savings,2005-10-07,True
3312,Robert,Fichtner,21,61,Brussels,3312,current,2017-12-27,True
3317,Matthew,Urban,90,21,Helsinki,3317,current,1997-10-23,True
3324,Mark,Schober,77,59,Melbourne,3324,current,2009-11-01,True
3327,Stephanie,Gruber,97,29,Ashgabat,3327,current,2022-07-28,True
3347,Charles,Emmerich,26,17,Basel,3347,current,2019-09-06,True
3350,Steven,Haug,94,99,Bangkok,3350,savings,2007-12-04,True
3374,Andrew,Otto,91,35,Podgorica,3374,savings,2000-11-24,True
3382,James,Braun,38,33,Ghent,3382,savings,2000-07-04,True
3388,Timothy,Pape,92,20,Vilnius,3388,savings,2019-03-16,True
3437,Sarah,Engelhardt,74,65,Yerevan,3437,savings,2015-09-14,True
3465,Kenneth,Mueller,88,86,Sydney,3465,current,2009-03-16,True
3477,Melissa,Klotz,87,69,Doha,3477,savings,2010-04-04,True
3487,Steven,Tiedemann,31,25,Odessa,3487,savings,2017-04-07,True
3535,Daniel,Clausen,27,49,Singapore,3535,savings,2019-06-14,True
3612,Linda,Palm,27,83,Oslo,3612,savings,1999-12-09,True
3700,Michael,Seidel,52,11,Skopje,3700,savings,2013-06-05,True
3750,Robert,Arndt,23,77,Copenhagen,3750,savings,2024-02-26,True
3766,Ashley,Ehrlich,93,29,Ashgabat,3766,savings,2001-03-21,True
3807,Amanda,Rapp,67,1,Lyon,3807,savings,1995-08-04,True
3820,Thomas,Schaller,36,10,Chisinau,3820,savings,2001-02-01,True
3841,Timothy,Wieczorek,72,18,Muscat,3841,current,1997-12-25,True
3843,Charles,Schröder,84,59,Melbourne,3843,savings,1998-09-14,True
3881,Brian,Gehrmann,62,20,Vilnius,3881,current,1999-10-15,True
3908,Michael,Ehlers,88,11,Skopje,3908,savings,2008-06-24,True
3920,Timothy,Jürgens,37,17,Basel,3920,savings,2023-07-23,True
3925,Sandra,Sommerfeld,46,53,Tokyo,3925,current,1996-01-01,True
3938,Paul,Kersten,20,23,Warsaw,3938,savings,2022-03-13,True
3952,Melissa,Böhme,65,37,Cape Town,3952,savings,2023-01-03,True
3961,Michael,Hillebrand,39,41,Tallinn,3961,current,2007-07-17,True
4007,Emily,König,23,77,Copenhagen,4007,current,2024-07-27,True
4024,Richard,Hans,75,23,Warsaw,4024,savings,2016-08-21,True
4043,Karen,Kranz,46,88,Tirana,4043,current,2000-12-18,True
4067,Margaret,Zeidler,30,93,San Francisco,4067,savings,2003-10-21,True
4089,Kevin,Behr,84,46,Trondheim,4089,savings,2014-05-10,True
4114,Kenneth,Dietze,59,84,Bishkek,4114,current,1999-07-15,True
4120,Andrew,Fichtner,63,2,Porto,4120,savings,1999-04-26,True
4152,Betty,Frick,54,89,Rome,4152,savings,2014-09-22,True
4175,Mary,Höfer,93,65,Yerevan,4175,savings,2017-10-14,True
4185,Donna,Kersten,39,1,Lyon,4185,savings,2021-03-18,True
4201,Michelle,Kirschner,26,7,London,4201,savings,2016-08-22,True
4204,Anthony,Thiel,69,90,Bratislava,4204,current,2002-12-03,True
4258,Stephanie,Rehm,99,70,Madrid,4258,current,2017-02-21,True
4275,William,Kübler,85,13,Bologna,4275,current,1997-02-23,True
4277,Linda,Kessler,27,43,Krakow,4277,current,2023-03-27,True
4294,Stephanie,Schütz,38,94,Munich,4294,savings,2004-07-28,True
4310,Melissa,Walz,25,34,Gothenburg,4310,savings,2021-04-01,True
4331,Steven,Freund,76,58,Ljubljana,4331,savings,2004-07-22,True
4332,Thomas,Hofer,90,83,Oslo,4332,current,2021-10-19,True
4347,Sandra,Binder,26,10,Chisinau,4347,savings,2018-07-25,True
4349,William,Klotz,48,55,Chicago,4349,current,2009-02-05,True
4353,Christopher,Lippert,53,49,Singapore,4353,savings,1999-08-26,True
4367,Mary,Hannemann,21,98,Paris,4367,current,2014-09-28,True
4395,Betty,Born,71,84,Bishkek,4395,savings,2021-04-03,True
4430,Andrew,Schick,59,36,Naples,4430,current,2022-04-10,True
4462,Mark,Sonntag,56,74,Kuwait City,4462,current,1998-06-08,True
4466,Charles,Paulus,46,29,Ashgabat,4466,current,2017-08-11,True
4468,Barbara,Schüller,34,30,Budapest,4468,savings,2009-11-20,True
4507,Michelle,Rühl,88,74,Kuwait City,4507,savings,2010-02-18,True
4514,Patricia,Gruber,75,6,Hamburg,4514,current,1995-09-20,True
4524,Jennifer,Götz,79,3,Manama,4524,savings,2013-05-11,True
4529,Joshua,Ott,81,67,Kiev,4529,current,2003-02-20,True
4531,Charles,Holz,99,31,Barcelona,4531,current,2008-05-17,True
4567,Emily,Hess,27,90,Bratislava,4567,current,2002-07-08,True
4576,Patricia,Heilmann,54,98,Paris,4576,savings,1997-01-13,True
4581,Paul,Neugebauer,76,86,Sydney,4581,savings,2017-03-21,True
4616,James,Appel,37,52,Venice,4616,savings,2019-02-07,True
4623,Emily,Raabe,51,20,Vilnius,4623,current,2011-03-11,True
4695,Christopher,Feldmann,56,31,Barcelona,4695,savings,2006-07-07,True
4702,Patricia,Brauer,73,76,Dushanbe,4702,current,2003-09-28,True
4703,Steven,Krüger,37,68,Nice,4703,savings,2003-04-14,True
4726,Robert,Beckmann,81,49,Singapore,4726,current,2004-10-22,True
4735,Anthony,Behnke,71,36,Naples,4735,current,1998-12-01,True
4765,Timothy,Schäfer,84,61,Brussels,4765,savings,2013-10-28,True
4769,Lisa,Wilde,40,80,Bucharest,4769,savings,2000-03-08,True
4797,Ashley,Fischer,31,20,Vilnius,4797,savings,2014-06-05,True
4802,Ronald,Lerch,71,93,San Francisco,4802,savings,2022-10-05,True
4812,Margaret,Janssen,88,37,Cape Town,4812,current,2008-02-11,True
4824,Stephanie,Hollmann,71,12,Berlin,4824,current,1998-08-20,True
4860,Michelle,Wüst,79,53,Tokyo,4860,current,2007-04-07,True
4880,James,Grün,30,89,Rome,4880,current,1995-10-08,True
4895,Paul,Wolf,77,61,Brussels,4895,savings,2023-02-20,True
4904,Stephanie,Kruse,77,37,Cape Town,4904,savings,2010-09-19,True
4908,Betty,Rost,76,63,Dubai,4908,current,2020-10-02,True
4980,Robert,Küppers,73,40,Istanbul,4980,current,2003-07-06,True
9,Daniel,Weiß,80,66,Hong Kong,9,current,2002-12-20,True
50,Sandra,Bär,98,7,London,50,current,2013-05-04,True
59,Andrew,Thoma,64,24,Cairo,59,current,1999-02-22,True
66,Mary,Schaper,72,89,Rome,66,savings,2000-11-04,True
69,Patricia,Hahn,73,21,Helsinki,69,current,2005-06-22,True
97,Brian,Moritz,36,18,Muscat,97,current,2023-12-27,True
102,Nancy,Schmitz,90,54,Cologne,102,savings,2009-10-22,True
155,Emily,Rieger,50,46,Trondheim,155,savings,2000-07-22,True
178,Amanda,Janßen,64,86,Sydney,178,current,2011-07-24,True
179,Sarah,Stöhr,50,38,Stuttgart,179,savings,2012-01-11,True
180,Ashley,Seeger,71,55,Chicago,180,savings,2013-03-17,True
202,Emily,Hübner,18,12,Berlin,202,current,2019-06-07,True
213,Paul,Eichhorn,94,27,Baku,213,savings,2017-09-11,True
221,Paul,Hartwig,68,45,Vienna,221,current,2003-01-27,True
227,Amanda,Steffens,80,51,Johannesburg,227,current,2012-03-28,True
232,Patricia,Kummer,73,24,Cairo,232,savings,2001-01-01,True
253,Sandra,Weise,55,21,Helsinki,253,current,1996-01-28,True
256,Sarah,Schulz,68,14,Marseille,256,current,2004-07-19,True
272,Ashley,Franzen,43,57,Antwerp,272,current,2007-05-01,True
276,Jessica,Beck,63,56,Riga,276,current,2019-06-28,True
278,Deborah,Heimann,70,70,Madrid,278,current,2002-05-24,True
282,Deborah,Stumpf,55,10,Chisinau,282,current,2023-07-10,True
354,Andrew,Schröter,19,10,Chisinau,354,savings,2001-05-24,True
367,Mark,Huber,64,72,Jeddah,367,current,2014-08-12,True
369,Melissa,Wichmann,25,10,Chisinau,369,savings,1997-03-12,True
409,Nancy,Veit,45,52,Venice,409,current,2023-07-01,True
411,John,Schüler,57,66,Hong Kong,411,savings,2011-09-20,True
422,Joseph,Kern,43,98,Paris,422,current,1999-12-06,True
429,Matthew,Brehm,42,5,Bergen,429,savings,2008-09-18,True
440,Amanda,Sommerfeld,39,27,Baku,440,savings,2021-05-21,True
441,Amanda,Wagener,34,61,Brussels,441,current,2002-08-01,True
444,Patricia,Mayer,53,95,Prague,444,current,2020-08-13,True
468,James,Busch,76,83,Oslo,468,current,2013-08-05,True
524,Mary,Knorr,28,56,Riga,524,savings,2008-03-08,True
546,Mark,Hausmann,45,56,Riga,546,savings,2008-09-12,True
552,Stephanie,Sprenger,62,99,Bangkok,552,current,2004-11-17,True
564,John,Hollmann,74,42,Stockholm,564,current,2004-12-15,True
572,Charles,Heilmann,19,85,Casablanca,572,current,2007-03-07,True
586,Emily,Christiansen,58,6,Hamburg,586,current,2019-10-20,True
590,Paul,Heinen,83,90,Bratislava,590,current,2002-07-02,True
613,David,Nitsche,63,69,Doha,613,current,2015-12-19,True
616,Susan,Bürger,33,12,Berlin,616,current,2008-01-01,True
648,Donna,Heise,44,15,Zagreb,648,current,2007-09-18,True
653,Carol,Gebhardt,85,59,Melbourne,653,savings,2008-09-12,True
696,Richard,Finger,90,53,Tokyo,696,current,2023-01-04,True
708,Charles,Schenk,31,75,Milan,708,savings,2008-09-04,True
722,Joseph,Langer,98,40,Istanbul,722,current,2024-01-18,True
757,Mark,Küpper,19,6,Hamburg,757,current,2003-11-13,True
765,Matthew,Junker,34,87,Turin,765,savings,2020-10-11,True
795,Thomas,Friese,40,71,New York,795,savings,2022-03-22,True
798,Robert,Dittmann,48,22,Lisbon,798,savings,1998-02-18,True
869,Thomas,Stumpf,44,66,Hong Kong,869,savings,2004-02-10,True
871,Nancy,Wittmann,84,67,Kiev,871,current,2006-11-04,True
894,Michael,Herzog,52,88,Tirana,894,savings,1997-09-06,True
898,Stephanie,Hager,43,87,Turin,898,savings,2007-04-10,True
902,Karen,Heilmann,59,4,Amsterdam,902,current,2014-01-17,True
924,Timothy,Kaminski,77,52,Venice,924,savings,2010-03-27,True
931,James,Gerber,46,65,Yerevan,931,savings,2010-10-03,True
934,Andrew,Moser,45,39,Almaty,934,savings,1995-11-08,True
942,Susan,Kühnel,52,62,Toronto,942,current,1997-11-18,True
944,Mary,Hoffmann,50,36,Naples,944,current,2024-01-24,True
945,Brian,Claus,88,9,Los Angeles,945,current,2007-04-13,True
981,Timothy,Rudolph,99,36,Naples,981,current,2001-01-04,True
995,Jennifer,Horn,84,79,Nur-Sultan,995,current,1996-06-02,True
999,Jennifer,Heise,45,84,Bishkek,999,savings,2009-07-23,True
1004,Jennifer,Born,40,85,Casablanca,1004,current,2022-12-28,True
1007,Patricia,Schütte,81,53,Tokyo,1007,current,1998-10-05,True
1026,Patricia,Stange,27,15,Zagreb,1026,current,2010-10-10,True
1034,William,Küster,40,10,Chisinau,1034,savings,2011-04-16,True
1042,Patricia,Michel,39,44,Valencia,1042,current,2007-12-15,True
1050,James,Kahl,23,28,Zurich,1050,savings,2023-03-26,True
1069,Richard,Busch,29,19,Sofia,1069,current,1995-02-26,True
1128,Joseph,Grote,58,78,Belgrade,1128,savings,2003-06-13,True
1134,Mary,Petry,68,42,Stockholm,1134,current,2021-11-06,True
1161,Mary,Benz,43,88,Tirana,1161,current,2011-01-01,True
1164,Elizabeth,Vogel,81,3,Manama,1164,current,2015-01-26,True
1169,Timothy,Baumgarten,32,68,Nice,1169,current,2024-05-28,True
1170,Margaret,Oswald,85,58,Ljubljana,1170,savings,2021-06-24,True
1183,Anthony,Walz,89,89,Rome,1183,current,2014-10-24,True
1245,Timothy,Reimers,95,98,Paris,1245,current,2010-03-07,True
1249,Sandra,Körber,46,3,Manama,1249,current,2019-01-20,True
1256,Mary,Born,95,62,Toronto,1256,current,2010-11-25,True
1265,Nancy,Armbruster,68,97,Riyadh,1265,savings,1995-06-27,True
1269,Nancy,Kuhn,70,64,Luxembourg,1269,savings,2006-02-28,True
1304,Jessica,Eckert,36,89,Rome,1304,current,2014-01-06,True
1331,Daniel,Bruns,41,27,Baku,1331,savings,2005-03-13,True
1345,Michael,Tietz,91,15,Zagreb,1345,current,2010-03-20,True
1365,Karen,Heyer,51,11,Skopje,1365,savings,2018-07-17,True
1373,Deborah,Hopp,60,80,Bucharest,1373,current,2017-12-22,True
1409,Thomas,Ullmann,98,35,Podgorica,1409,savings,2004-03-07,True
1414,Brian,Weigand,71,63,Dubai,1414,current,2017-03-18,True
1430,Karen,Schaper,73,12,Berlin,1430,savings,2004-11-11,True
1456,Brian,Wiedemann,96,4,Amsterdam,1456,current,1999-03-15,True
1457,Thomas,Hertel,74,8,Sarajevo,1457,savings,2024-11-18,True
1461,Melissa,Hermes,29,43,Krakow,1461,savings,2009-06-19,True
1474,Joshua,Wetzel,56,62,Toronto,1474,current,2018-05-08,True
1479,Nancy,Wendel,86,93,San Francisco,1479,current,1999-05-19,True
1482,Steven,Wittig,30,91,Tashkent,1482,savings,2019-08-13,True
1496,David,Petry,37,6,Hamburg,1496,savings,1998-09-16,True
1519,Amanda,Pieper,48,43,Krakow,1519,savings,2002-01-05,True
1536,Jennifer,Jürgens,50,38,Stuttgart,1536,current,2003-11-06,True
1547,Timothy,Brockmann,86,25,Odessa,1547,current,2016-05-24,True
1572,Karen,Reinecke,24,81,Malmo,1572,current,2000-01-03,True
1582,Kimberly,Stoll,88,99,Bangkok,1582,savings,2010-01-25,True
1596,Matthew,Nowak,43,88,Tirana,1596,current,2018-08-01,True
1629,Robert,Reuter,74,65,Yerevan,1629,savings,2005-05-07,True
1652,Paul,Pabst,97,43,Krakow,1652,savings,2015-10-07,True
1662,Matthew,Evers,66,95,Prague,1662,current,1997-06-16,True
1668,Brian,Bosse,78,5,Bergen,1668,current,2015-06-07,True
1681,Daniel,Lüdtke,95,38,Stuttgart,1681,current,1996-01-14,True
1689,Stephanie,Schultz,95,58,Ljubljana,1689,savings,2001-01-09,True
1724,Joseph,Wehner,38,61,Brussels,1724,savings,2005-04-26,True
1726,Linda,Heinz,51,29,Ashgabat,1726,savings,2005-11-24,True
1730,Karen,Hermes,55,82,Dublin,1730,current,2009-08-01,True
1754,Christopher,Brauer,80,10,Chisinau,1754,savings,2004-11-14,True
1763,Brian,Petzold,47,97,Riyadh,1763,current,2006-08-24,True
1770,Robert,Wiesner,21,46,Trondheim,1770,current,2012-08-21,True
1789,Joshua,Friedrich,87,1,Lyon,1789,savings,2022-09-06,True
1805,Jennifer,Hauck,69,60,Utrecht,1805,current,2016-08-11,True
1807,Ashley,Vetter,30,6,Hamburg,1807,current,2016-07-03,True
1809,Elizabeth,Doll,59,66,Hong Kong,1809,current,2021-10-01,True
1812,Kimberly,Lauer,90,95,Prague,1812,current,2020-04-06,True
1821,Emily,Fechner,88,65,Yerevan,1821,current,2016-07-06,True
1824,Patricia,Bohn,85,51,Johannesburg,1824,current,2012-03-14,True
1861,Richard,Wegener,48,94,Munich,1861,current,2021-06-17,True
1873,Lisa,Breuer,30,33,Ghent,1873,current,1998-07-06,True
1883,Jessica,Stadler,65,27,Baku,1883,current,1995-04-01,True
1892,Joseph,Freund,52,38,Stuttgart,1892,savings,2022-08-25,True
1931,David,Schaper,59,45,Vienna,1931,current,2020-05-02,True
1941,Linda,Dreher,32,75,Milan,1941,savings,1996-03-07,True
1945,Karen,Eilers,68,72,Jeddah,1945,current,2006-12-12,True
1949,Donna,Hein,74,22,Lisbon,1949,current,2000-08-20,True
1954,Steven,Häusler,54,25,Odessa,1954,current,2013-06-18,True
1962,Thomas,Meister,24,48,Rotterdam,1962,savings,2022-09-16,True
1992,Melissa,Seibel,56,50,Athens,1992,savings,2015-05-04,True
1998,Ronald,Helbig,71,56,Riga,1998,savings,2024-10-10,True
2012,Linda,Braun,42,68,Nice,2012,current,2012-08-16,True
2015,Betty,Ahlers,77,55,Chicago,2015,current,2016-11-08,True
2023,Jennifer,Pfeifer,53,47,The Hague,2023,current,2023-08-27,True
2040,Margaret,Dürr,48,91,Tashkent,2040,current,2003-02-24,True
2062,Barbara,Bucher,33,3,Manama,2062,savings,2014-05-19,True
2066,Donald,Heidrich,60,11,Skopje,2066,savings,2005-08-14,True
2073,Sarah,Reinhold,82,74,Kuwait City,2073,current,2007-03-04,True
2077,Emily,Behnke,56,36,Naples,2077,savings,1996-07-25,True
2095,Joseph,Hartung,78,26,Frankfurt,2095,current,2023-03-10,True
2103,Daniel,Hartmann,40,91,Tashkent,2103,current,2012-12-08,True
2107,Susan,Strobel,40,9,Los Angeles,2107,savings,2017-07-09,True
2129,James,Behr,72,38,Stuttgart,2129,current,2013-03-07,True
2130,Michelle,Berner,96,23,Warsaw,2130,current,2022-10-18,True
2169,Jennifer,Neubauer,59,1,Lyon,2169,current,2002-12-14,True
2179,Mark,Moll,22,28,Zurich,2179,savings,2002-09-01,True
2180,James,Ritter,44,85,Casablanca,2180,current,2002-10-28,True
2198,Joshua,Vogler,47,51,Johannesburg,2198,savings,2013-10-12,True
2239,Anthony,Schütze,73,86,Sydney,2239,savings,2015-03-21,True
2274,Donna,Dieckmann,87,59,Melbourne,2274,current,2010-08-18,True
2287,John,Lindemann,36,92,Seoul,2287,current,2009-08-26,True
